year,spatial_unit,age,nat,sex,n_jan,births,hist_imm_nat_n,hist_imm_int_n,hist_imm_sub_n,hist_emi_sub_n
2023,1,72,ch,f,560,0,1,1,10,4
2023,1,73,ch,f,595,0,1,0,7,5
2023,1,74,ch,f,573,0,1,0,6,3
2023,1,75,ch,f,561,0,3,1,9,7
2023,1,76,ch,f,555,0,2,0,6,5
2023,1,77,ch,f,601,0,3,1,7,3
2023,1,78,ch,f,551,0,4,0,3,3
2023,1,79,ch,f,563,0,2,0,4,1
2023,1,80,ch,f,547,0,0,2,10,6
2023,1,81,ch,f,494,0,2,0,5,3
2023,1,82,ch,f,433,0,2,0,9,6
2023,1,83,ch,f,384,0,0,0,6,4
2023,1,84,ch,f,385,0,1,0,4,3
2023,1,85,ch,f,353,0,1,0,6,7
2023,1,86,ch,f,327,0,1,1,1,3
2023,1,87,ch,f,332,0,0,0,13,9
2023,1,88,ch,f,301,0,1,0,6,3
2023,1,89,ch,f,268,0,3,1,3,4
2023,1,90,ch,f,229,0,0,0,3,4
2023,1,91,ch,f,207,0,2,0,2,4
2023,1,92,ch,f,162,0,2,0,3,3
2023,1,93,ch,f,176,0,1,0,4,4
2023,1,94,ch,f,135,0,1,0,3,4
2023,1,95,ch,f,106,0,0,0,3,2
2023,1,96,ch,f,72,0,1,0,1,0
2023,1,97,ch,f,51,0,0,0,1,1
2023,1,98,ch,f,43,0,0,0,0,0
2023,1,99,ch,f,37,0,0,0,0,0
2023,1,100,ch,f,54,0,0,0,0,1
2023,1,0,int,m,0,227,7,0,5,5
2023,1,1,int,m,220,0,14,14,10,10
2023,1,2,int,m,251,0,6,14,10,12
2023,1,3,int,m,199,0,11,16,10,12
2023,1,4,int,m,229,0,4,9,10,9
2023,1,5,int,m,227,0,5,14,12,5
2023,1,6,int,m,220,0,1,21,7,5
2023,1,7,int,m,264,0,5,11,5,7
2023,1,8,int,m,220,0,1,8,4,2
2023,1,9,int,m,242,0,3,13,12,11
2023,1,10,int,m,246,0,2,7,1,7
2023,1,11,int,m,247,0,2,4,8,5
2023,1,12,int,m,237,0,0,10,5,5
2023,1,13,int,m,193,0,6,8,4,5
2023,1,14,int,m,187,0,0,6,3,5
2023,1,15,int,m,230,0,3,9,7,3
2023,1,16,int,m,195,0,1,9,16,8
2023,1,17,int,m,205,0,1,14,37,27
2023,1,18,int,m,194,0,2,12,25,30
2023,1,19,int,m,176,0,2,14,17,23
2023,1,20,int,m,160,0,9,16,11,11
2023,1,21,int,m,179,0,6,21,11,17
2023,1,22,int,m,178,0,13,15,18,10
2023,1,23,int,m,194,0,15,26,25,15
2023,1,24,int,m,203,0,12,41,41,33
2023,1,25,int,m,234,0,27,54,58,40
2023,1,26,int,m,291,0,35,46,63,39
2023,1,27,int,m,325,0,30,55,52,39
2023,1,28,int,m,334,0,37,55,56,52
2023,1,29,int,m,371,0,35,61,49,37
2023,1,30,int,m,409,0,39,42,63,53
2023,1,31,int,m,402,0,29,53,44,42
2023,1,32,int,m,454,0,36,46,40,47
2023,1,33,int,m,505,0,35,55,52,52
2023,1,34,int,m,501,0,26,40,53,38
2023,1,35,int,m,495,0,28,37,35,41
2023,1,36,int,m,500,0,38,29,34,32
2023,1,37,int,m,469,0,33,36,27,30
2023,1,38,int,m,443,0,17,32,41,29
2023,1,39,int,m,495,0,23,23,37,34
2023,1,40,int,m,462,0,24,29,23,29
2023,1,41,int,m,481,0,14,23,29,35
2023,1,42,int,m,446,0,19,28,26,27
2023,1,43,int,m,470,0,19,28,23,32
2023,1,44,int,m,427,0,16,23,19,23
2023,1,45,int,m,403,0,21,23,24,15
2023,1,46,int,m,418,0,11,27,22,22
2023,1,47,int,m,418,0,15,15,27,17
2023,1,48,int,m,401,0,12,28,14,24
2023,1,49,int,m,354,0,8,16,20,13
2023,1,50,int,m,373,0,10,16,17,16
2023,1,51,int,m,343,0,7,11,15,12
2023,1,52,int,m,333,0,12,9,9,11
2023,1,53,int,m,305,0,7,13,16,14
2023,1,54,int,m,316,0,6,15,11,11
2023,1,55,int,m,318,0,7,15,5,13
2023,1,56,int,m,299,0,7,6,9,8
2023,1,57,int,m,290,0,3,8,5,12
2023,1,58,int,m,320,0,13,4,10,6
2023,1,59,int,m,304,0,4,2,5,6
2023,1,60,int,m,290,0,1,5,3,10
2023,1,61,int,m,259,0,1,5,6,7
2023,1,62,int,m,217,0,2,7,9,11
2023,1,63,int,m,224,0,2,1,5,7
2023,1,64,int,m,189,0,0,4,4,8
2023,1,65,int,m,177,0,0,1,3,2
2023,1,66,int,m,139,0,0,1,2,0
2023,1,67,int,m,125,0,1,1,2,2
2023,1,68,int,m,136,0,1,0,2,3
2023,1,69,int,m,112,0,1,0,2,3
2023,1,70,int,m,111,0,1,0,1,3
2023,1,71,int,m,94,0,0,0,0,1
2023,1,72,int,m,99,0,3,0,0,0
2023,1,73,int,m,112,0,1,1,2,0
2023,1,74,int,m,90,0,0,1,2,2
2023,1,75,int,m,90,0,0,0,2,2
2023,1,76,int,m,77,0,0,0,1,3
2023,1,77,int,m,82,0,0,0,3,0
2023,1,78,int,m,67,0,0,0,0,1
2023,1,79,int,m,72,0,0,0,0,0
2023,1,80,int,m,68,0,2,0,2,0
2023,1,81,int,m,65,0,0,1,1,0
2023,1,82,int,m,57,0,0,0,2,0
2023,1,83,int,m,64,0,0,0,0,0
2023,1,84,int,m,49,0,0,0,1,0
2023,1,85,int,m,44,0,0,0,0,0
2023,1,86,int,m,35,0,0,0,1,0
2023,1,87,int,m,30,0,0,0,0,0
2023,1,88,int,m,28,0,0,0,1,0
2023,1,89,int,m,17,0,0,1,0,0
2023,1,90,int,m,15,0,0,0,0,0
2023,1,91,int,m,4,0,0,0,0,0
2023,1,92,int,m,7,0,0,0,0,1
2023,1,93,int,m,1,0,0,0,0,0
2023,1,94,int,m,4,0,0,0,0,0
2023,1,95,int,m,3,0,0,0,0,0
2023,1,96,int,m,1,0,0,0,0,0
2023,1,97,int,m,0,0,0,0,0,0
2023,1,98,int,m,1,0,0,0,0,0
2023,1,99,int,m,0,0,0,0,0,0
2023,1,100,int,m,1,0,0,0,0,0
2023,1,0,int,f,0,202,3,5,7,8
2023,1,1,int,f,146,0,5,9,7,9
2023,1,2,int,f,210,0,7,16,14,13
2023,1,3,int,f,219,0,5,12,9,10
2023,1,4,int,f,217,0,9,6,12,9
2023,1,5,int,f,224,0,5,12,6,8
2023,1,6,int,f,207,0,2,7,4,7
2023,1,7,int,f,211,0,2,7,5,5
2023,1,8,int,f,214,0,4,4,3,1
2023,1,9,int,f,223,0,2,15,8,7
2023,1,10,int,f,217,0,5,15,5,9
2023,1,11,int,f,194,0,3,12,2,5
2023,1,12,int,f,178,0,3,8,2,7
2023,1,13,int,f,205,0,1,4,4,6
2023,1,14,int,f,201,0,0,4,3,7
2023,1,15,int,f,181,0,1,11,3,13
2023,1,16,int,f,167,0,1,11,4,7
2023,1,17,int,f,170,0,0,4,4,5
2023,1,18,int,f,150,0,1,4,9,8
2023,1,19,int,f,148,0,6,9,9,6
2023,1,20,int,f,152,0,8,14,12,15
2023,1,21,int,f,145,0,7,11,20,10
2023,1,22,int,f,146,0,12,18,18,14
2023,1,23,int,f,157,0,16,24,21,26
2023,1,24,int,f,188,0,16,35,26,22
2023,1,25,int,f,229,0,21,44,32,25
2023,1,26,int,f,245,0,22,40,37,27
2023,1,27,int,f,237,0,32,47,44,32
2023,1,28,int,f,312,0,22,56,21,27
2023,1,29,int,f,344,0,28,44,28,23
2023,1,30,int,f,376,0,18,47,34,44
2023,1,31,int,f,398,0,29,47,36,36
2023,1,32,int,f,402,0,19,39,24,33
2023,1,33,int,f,397,0,29,29,26,25
2023,1,34,int,f,403,0,23,43,19,24
2023,1,35,int,f,433,0,16,37,14,22
2023,1,36,int,f,400,0,19,21,15,15
2023,1,37,int,f,424,0,13,16,23,22
2023,1,38,int,f,426,0,15,27,16,16
2023,1,39,int,f,450,0,14,22,15,14
2023,1,40,int,f,393,0,16,19,19,26
2023,1,41,int,f,418,0,10,17,18,21
2023,1,42,int,f,409,0,7,20,13,21
2023,1,43,int,f,384,0,9,14,13,14
2023,1,44,int,f,373,0,5,11,10,15
2023,1,45,int,f,386,0,8,11,9,16
2023,1,46,int,f,349,0,4,12,15,16
2023,1,47,int,f,356,0,4,10,14,15
2023,1,48,int,f,332,0,4,18,15,6
2023,1,49,int,f,313,0,4,7,11,8
2023,1,50,int,f,306,0,9,11,7,5
2023,1,51,int,f,318,0,8,9,7,14
2023,1,52,int,f,255,0,5,4,15,15
2023,1,53,int,f,283,0,4,12,16,11
2023,1,54,int,f,284,0,3,4,9,10
2023,1,55,int,f,254,0,5,4,8,8
2023,1,56,int,f,258,0,1,6,11,5
2023,1,57,int,f,261,0,6,6,12,6
2023,1,58,int,f,231,0,2,7,4,9
2023,1,59,int,f,225,0,9,4,5,8
2023,1,60,int,f,203,0,1,2,7,5
2023,1,61,int,f,194,0,2,2,6,6
2023,1,62,int,f,180,0,3,3,4,4
2023,1,63,int,f,193,0,1,1,7,5
2023,1,64,int,f,161,0,0,3,2,6
2023,1,65,int,f,152,0,0,2,3,4
2023,1,66,int,f,133,0,0,1,3,2
2023,1,67,int,f,122,0,2,3,2,1
2023,1,68,int,f,111,0,0,3,1,1
2023,1,69,int,f,115,0,1,0,0,1
2023,1,70,int,f,110,0,2,2,4,4
2023,1,71,int,f,98,0,0,2,1,1
2023,1,72,int,f,93,0,0,1,0,1
2023,1,73,int,f,94,0,2,1,1,3
2023,1,74,int,f,77,0,0,0,2,0
2023,1,75,int,f,92,0,0,0,3,2
2023,1,76,int,f,83,0,0,1,4,0
2023,1,77,int,f,65,0,0,0,1,2
2023,1,78,int,f,54,0,0,0,1,0
2023,1,79,int,f,57,0,0,0,1,0
2023,1,80,int,f,55,0,0,0,0,0
2023,1,81,int,f,53,0,0,0,1,0
2023,1,82,int,f,56,0,0,1,3,3
2023,1,83,int,f,70,0,1,0,0,1
2023,1,84,int,f,54,0,0,0,0,0
2023,1,85,int,f,59,0,0,0,1,0
2023,1,86,int,f,51,0,0,0,0,0
2023,1,87,int,f,29,0,0,0,0,1
2023,1,88,int,f,35,0,0,0,0,0
2023,1,89,int,f,21,0,0,0,0,0
2023,1,90,int,f,19,0,0,0,0,0
2023,1,91,int,f,14,0,0,0,0,0
2023,1,92,int,f,9,0,0,0,0,0
2023,1,93,int,f,7,0,0,0,0,0
2023,1,94,int,f,11,0,0,0,0,0
2023,1,95,int,f,8,0,0,0,0,0
2023,1,96,int,f,6,0,0,0,0,0
2023,1,97,int,f,3,0,0,0,0,0
2023,1,98,int,f,2,0,0,0,0,0
2023,1,99,int,f,2,0,0,0,0,0
2023,1,100,int,f,1,0,0,0,0,0
2024,1,0,ch,m,0,454,7,0,9,15
2024,1,1,ch,m,445,0,11,3,27,43
2024,1,2,ch,m,451,0,17,2,16,25
2024,1,3,ch,m,548,0,14,1,17,40
2024,1,4,ch,m,519,0,15,0,13,20
2024,1,5,ch,m,481,0,7,0,11,20
2024,1,6,ch,m,479,0,5,0,10,6
2024,1,7,ch,m,465,0,10,1,5,3
2024,1,8,ch,m,465,0,2,3,4,8
2024,1,9,ch,m,483,0,3,2,6,8
2024,1,10,ch,m,486,0,3,1,6,5
2024,1,11,ch,m,465,0,4,2,6,9
2024,1,12,ch,m,464,0,2,0,8,4
2024,1,13,ch,m,503,0,0,1,4,6
2024,1,14,ch,m,483,0,3,2,4,8
2024,1,15,ch,m,496,0,6,3,7,11
2024,1,16,ch,m,475,0,3,1,7,5
2024,1,17,ch,m,469,0,0,1,9,5
2024,1,18,ch,m,481,0,4,4,7,11
2024,1,19,ch,m,470,0,5,1,18,10
2024,1,20,ch,m,474,0,4,2,20,14
2024,1,21,ch,m,489,0,13,2,31,20
2024,1,22,ch,m,450,0,11,3,37,22
2024,1,23,ch,m,518,0,22,2,42,36
2024,1,24,ch,m,560,0,33,2,64,41
2024,1,25,ch,m,589,0,45,3,81,52
2024,1,26,ch,m,668,0,44,6,93,59
2024,1,27,ch,m,668,0,35,4,90,68
2024,1,28,ch,m,803,0,45,0,89,95
2024,1,29,ch,m,718,0,49,3,77,74
2024,1,30,ch,m,704,0,47,2,71,83
2024,1,31,ch,m,841,0,41,2,69,73
2024,1,32,ch,m,837,0,47,6,55,81
2024,1,33,ch,m,780,0,35,3,39,64
2024,1,34,ch,m,785,0,30,1,44,72
2024,1,35,ch,m,757,0,25,4,43,60
2024,1,36,ch,m,741,0,21,4,32,68
2024,1,37,ch,m,691,0,26,6,40,48
2024,1,38,ch,m,744,0,22,1,32,45
2024,1,39,ch,m,652,0,15,5,34,41
2024,1,40,ch,m,717,0,18,1,31,34
2024,1,41,ch,m,676,0,15,1,21,25
2024,1,42,ch,m,654,0,17,2,17,29
2024,1,43,ch,m,642,0,11,1,15,19
2024,1,44,ch,m,594,0,11,3,16,12
2024,1,45,ch,m,638,0,12,2,14,17
2024,1,46,ch,m,575,0,9,3,14,13
2024,1,47,ch,m,579,0,6,2,10,14
2024,1,48,ch,m,520,0,12,2,8,11
2024,1,49,ch,m,582,0,10,2,16,10
2024,1,50,ch,m,580,0,10,1,15,24
2024,1,51,ch,m,605,0,5,1,15,17
2024,1,52,ch,m,599,0,7,2,14,13
2024,1,53,ch,m,653,0,16,2,18,12
2024,1,54,ch,m,650,0,4,1,16,18
2024,1,55,ch,m,623,0,4,1,14,7
2024,1,56,ch,m,687,0,9,1,6,11
2024,1,57,ch,m,692,0,2,1,18,11
2024,1,58,ch,m,741,0,8,4,15,13
2024,1,59,ch,m,701,0,3,2,15,14
2024,1,60,ch,m,721,0,7,1,14,15
2024,1,61,ch,m,699,0,3,6,14,14
2024,1,62,ch,m,671,0,4,0,7,7
2024,1,63,ch,m,700,0,6,2,8,12
2024,1,64,ch,m,650,0,3,1,6,9
2024,1,65,ch,m,631,0,7,1,10,13
2024,1,66,ch,m,583,0,4,3,12,12
2024,1,67,ch,m,579,0,4,0,8,8
2024,1,68,ch,m,580,0,2,1,12,7
2024,1,69,ch,m,582,0,1,2,6,5
2024,1,70,ch,m,549,0,5,0,5,2
2024,1,71,ch,m,491,0,4,0,5,5
2024,1,72,ch,m,498,0,3,0,4,1
2024,1,73,ch,m,449,0,2,1,4,2
2024,1,74,ch,m,440,0,0,0,7,5
2024,1,75,ch,m,439,0,1,1,5,3
2024,1,76,ch,m,440,0,0,0,9,4
2024,1,77,ch,m,470,0,1,1,7,5
2024,1,78,ch,m,455,0,5,0,10,2
2024,1,79,ch,m,447,0,3,0,4,4
2024,1,80,ch,m,389,0,2,1,8,5
2024,1,81,ch,m,389,0,2,0,4,1
2024,1,82,ch,m,359,0,4,0,7,2
2024,1,83,ch,m,335,0,1,0,7,2
2024,1,84,ch,m,237,0,1,0,3,1
2024,1,85,ch,m,254,0,1,0,7,1
2024,1,86,ch,m,222,0,1,0,4,2
2024,1,87,ch,m,204,0,1,0,2,3
2024,1,88,ch,m,158,0,0,0,2,0
2024,1,89,ch,m,158,0,0,0,0,0
2024,1,90,ch,m,145,0,1,0,2,2
2024,1,91,ch,m,105,0,1,0,3,1
2024,1,92,ch,m,97,0,0,0,1,4
2024,1,93,ch,m,80,0,0,0,2,1
2024,1,94,ch,m,59,0,1,0,1,0
2024,1,95,ch,m,41,0,0,0,1,0
2024,1,96,ch,m,31,0,0,0,0,2
2024,1,97,ch,m,23,0,0,0,0,1
2024,1,98,ch,m,7,0,0,0,1,0
2024,1,99,ch,m,5,0,0,0,0,0
2024,1,100,ch,m,14,0,0,0,0,0
2024,1,0,ch,f,0,422,5,1,7,20
2024,1,1,ch,f,463,0,14,4,29,55
2024,1,2,ch,f,443,0,9,2,15,28
2024,1,3,ch,f,511,0,9,3,21,26
2024,1,4,ch,f,465,0,8,2,15,24
2024,1,5,ch,f,432,0,4,4,12,19
2024,1,6,ch,f,465,0,6,4,4,10
2024,1,7,ch,f,463,0,3,2,6,11
2024,1,8,ch,f,432,0,9,0,12,2
2024,1,9,ch,f,513,0,2,0,4,5
2024,1,10,ch,f,431,0,1,3,2,4
2024,1,11,ch,f,429,0,4,0,4,5
2024,1,12,ch,f,459,0,3,2,4,8
2024,1,13,ch,f,469,0,1,1,9,4
2024,1,14,ch,f,487,0,2,0,4,8
2024,1,15,ch,f,435,0,1,2,6,3
2024,1,16,ch,f,465,0,1,1,14,8
2024,1,17,ch,f,425,0,1,1,12,11
2024,1,18,ch,f,442,0,4,1,13,9
2024,1,19,ch,f,476,0,8,2,20,16
2024,1,20,ch,f,458,0,22,2,33,19
2024,1,21,ch,f,484,0,17,1,43,34
2024,1,22,ch,f,494,0,28,1,55,38
2024,1,23,ch,f,482,0,28,2,60,41
2024,1,24,ch,f,584,0,30,4,77,70
2024,1,25,ch,f,642,0,38,3,97,77
2024,1,26,ch,f,656,0,62,1,90,67
2024,1,27,ch,f,670,0,47,0,87,68
2024,1,28,ch,f,760,0,43,4,77,85
2024,1,29,ch,f,759,0,35,1,75,81
2024,1,30,ch,f,766,0,47,1,67,94
2024,1,31,ch,f,747,0,34,2,46,75
2024,1,32,ch,f,776,0,33,4,51,83
2024,1,33,ch,f,774,0,26,3,43,70
2024,1,34,ch,f,742,0,25,2,34,65
2024,1,35,ch,f,679,0,29,2,26,59
2024,1,36,ch,f,694,0,25,2,37,33
2024,1,37,ch,f,688,0,19,3,21,37
2024,1,38,ch,f,658,0,15,2,25,39
2024,1,39,ch,f,647,0,15,0,21,22
2024,1,40,ch,f,620,0,19,1,24,19
2024,1,41,ch,f,621,0,18,2,14,23
2024,1,42,ch,f,642,0,11,2,19,22
2024,1,43,ch,f,609,0,10,2,14,13
2024,1,44,ch,f,604,0,9,0,9,16
2024,1,45,ch,f,557,0,9,0,11,16
2024,1,46,ch,f,575,0,4,1,10,12
2024,1,47,ch,f,585,0,6,1,9,6
2024,1,48,ch,f,654,0,11,2,17,16
2024,1,49,ch,f,616,0,6,0,13,23
2024,1,50,ch,f,556,0,6,1,11,11
2024,1,51,ch,f,573,0,9,2,13,14
2024,1,52,ch,f,587,0,3,2,11,8
2024,1,53,ch,f,660,0,8,2,10,10
2024,1,54,ch,f,673,0,12,1,20,12
2024,1,55,ch,f,691,0,7,1,13,13
2024,1,56,ch,f,769,0,8,0,22,14
2024,1,57,ch,f,709,0,5,5,23,17
2024,1,58,ch,f,759,0,4,3,19,19
2024,1,59,ch,f,733,0,4,0,18,11
2024,1,60,ch,f,781,0,8,1,16,18
2024,1,61,ch,f,777,0,5,0,9,7
2024,1,62,ch,f,703,0,5,1,12,16
2024,1,63,ch,f,691,0,3,0,18,15
2024,1,64,ch,f,689,0,1,1,16,14
2024,1,65,ch,f,673,0,8,1,7,7
2024,1,66,ch,f,687,0,2,2,12,10
2024,1,67,ch,f,704,0,6,0,12,13
2024,1,68,ch,f,653,0,1,0,6,11
2024,1,69,ch,f,588,0,5,1,11,11
2024,1,70,ch,f,614,0,3,3,7,4
2024,1,71,ch,f,592,0,2,1,6,1
2024,1,72,ch,f,589,0,4,0,15,11
2024,1,73,ch,f,557,0,1,0,6,8
2024,1,74,ch,f,581,0,4,1,10,3
2024,1,75,ch,f,564,0,1,1,8,9
2024,1,76,ch,f,558,0,2,0,9,4
2024,1,77,ch,f,545,0,2,0,6,6
2024,1,78,ch,f,595,0,4,0,5,5
2024,1,79,ch,f,541,0,2,1,8,4
2024,1,80,ch,f,551,0,3,1,12,9
2024,1,81,ch,f,533,0,3,0,6,9
2024,1,82,ch,f,479,0,1,1,4,3
2024,1,83,ch,f,425,0,0,0,6,4
2024,1,84,ch,f,371,0,1,1,3,3
2024,1,85,ch,f,367,0,4,0,8,2
2024,1,86,ch,f,333,0,1,1,8,2
2024,1,87,ch,f,298,0,0,0,0,2
2024,1,88,ch,f,306,0,1,0,7,1
2024,1,89,ch,f,271,0,1,0,3,4
2024,1,90,ch,f,239,0,3,0,2,7
2024,1,91,ch,f,199,0,1,0,1,2
2024,1,92,ch,f,171,0,0,0,2,2
2024,1,93,ch,f,138,0,1,0,1,1
2024,1,94,ch,f,152,0,0,0,1,3
2024,1,95,ch,f,113,0,0,0,0,1
2024,1,96,ch,f,84,0,0,0,1,1
2024,1,97,ch,f,56,0,0,0,0,0
2024,1,98,ch,f,38,0,0,0,0,1
2024,1,99,ch,f,32,0,0,0,0,0
2024,1,100,ch,f,61,0,0,0,0,0
2024,1,0,int,m,0,213,2,3,5,9
2024,1,1,int,m,225,0,11,13,10,12
2024,1,2,int,m,247,0,9,13,10,9
2024,1,3,int,m,258,0,0,11,16,10
2024,1,4,int,m,214,0,3,7,15,4
2024,1,5,int,m,230,0,1,8,10,7
2024,1,6,int,m,244,0,8,17,5,5
2024,1,7,int,m,242,0,3,10,10,9
2024,1,8,int,m,273,0,1,14,6,7
2024,1,9,int,m,226,0,2,9,4,6
2024,1,10,int,m,255,0,2,11,4,3
2024,1,11,int,m,251,0,2,13,7,2
2024,1,12,int,m,247,0,4,15,5,3
2024,1,13,int,m,245,0,1,4,8,6
2024,1,14,int,m,202,0,4,12,4,5
2024,1,15,int,m,195,0,0,6,6,6
2024,1,16,int,m,244,0,3,13,9,10
2024,1,17,int,m,228,0,1,6,21,28
2024,1,18,int,m,255,0,0,11,64,71
2024,1,19,int,m,208,0,0,9,36,22
2024,1,20,int,m,182,0,5,19,24,23
2024,1,21,int,m,175,0,2,25,10,15
2024,1,22,int,m,189,0,8,19,29,17
2024,1,23,int,m,196,0,26,26,25,38
2024,1,24,int,m,228,0,29,50,43,36
2024,1,25,int,m,235,0,27,36,47,35
2024,1,26,int,m,306,0,35,51,44,40
2024,1,27,int,m,359,0,31,42,52,46
2024,1,28,int,m,385,0,34,45,58,50
2024,1,29,int,m,400,0,33,40,48,48
2024,1,30,int,m,439,0,35,54,50,60
2024,1,31,int,m,462,0,42,45,49,47
2024,1,32,int,m,441,0,31,31,55,50
2024,1,33,int,m,491,0,35,36,44,39
2024,1,34,int,m,538,0,29,44,65,59
2024,1,35,int,m,533,0,40,30,40,48
2024,1,36,int,m,493,0,24,32,27,35
2024,1,37,int,m,525,0,17,25,32,34
2024,1,38,int,m,504,0,25,22,35,24
2024,1,39,int,m,479,0,15,30,35,22
2024,1,40,int,m,513,0,14,22,25,26
2024,1,41,int,m,470,0,19,23,26,28
2024,1,42,int,m,480,0,12,21,23,25
2024,1,43,int,m,460,0,8,24,25,17
2024,1,44,int,m,477,0,22,21,22,34
2024,1,45,int,m,438,0,12,24,30,18
2024,1,46,int,m,444,0,17,14,12,19
2024,1,47,int,m,423,0,10,15,15,16
2024,1,48,int,m,431,0,7,16,18,14
2024,1,49,int,m,401,0,9,17,18,17
2024,1,50,int,m,363,0,8,17,16,21
2024,1,51,int,m,376,0,6,13,13,15
2024,1,52,int,m,349,0,12,16,14,11
2024,1,53,int,m,335,0,9,12,11,12
2024,1,54,int,m,311,0,4,12,7,14
2024,1,55,int,m,318,0,12,8,6,11
2024,1,56,int,m,312,0,8,6,9,12
2024,1,57,int,m,301,0,13,10,5,13
2024,1,58,int,m,280,0,9,11,14,10
2024,1,59,int,m,336,0,9,6,8,7
2024,1,60,int,m,300,0,5,5,3,7
2024,1,61,int,m,270,0,1,7,9,11
2024,1,62,int,m,249,0,7,1,12,8
2024,1,63,int,m,212,0,3,3,6,3
2024,1,64,int,m,213,0,5,2,4,4
2024,1,65,int,m,178,0,2,0,1,6
2024,1,66,int,m,167,0,2,0,2,4
2024,1,67,int,m,135,0,0,2,3,2
2024,1,68,int,m,120,0,1,0,3,2
2024,1,69,int,m,131,0,0,0,0,2
2024,1,70,int,m,106,0,0,1,2,3
2024,1,71,int,m,108,0,1,0,0,0
2024,1,72,int,m,89,0,0,0,1,0
2024,1,73,int,m,96,0,0,0,0,1
2024,1,74,int,m,113,0,1,0,0,2
2024,1,75,int,m,85,0,0,0,0,0
2024,1,76,int,m,81,0,0,0,1,0
2024,1,77,int,m,72,0,1,0,0,1
2024,1,78,int,m,82,0,0,0,0,0
2024,1,79,int,m,65,0,1,0,1,0
2024,1,80,int,m,71,0,0,0,0,1
2024,1,81,int,m,68,0,0,1,0,0
2024,1,82,int,m,63,0,1,0,1,1
2024,1,83,int,m,57,0,0,0,0,0
2024,1,84,int,m,59,0,0,0,1,0
2024,1,85,int,m,48,0,0,0,2,0
2024,1,86,int,m,36,0,0,1,1,0
2024,1,87,int,m,33,0,0,0,0,0
2024,1,88,int,m,27,0,1,0,0,0
2024,1,89,int,m,27,0,0,0,0,0
2024,1,90,int,m,14,0,0,0,0,0
2024,1,91,int,m,11,0,0,0,1,0
2024,1,92,int,m,3,0,0,0,0,0
2024,1,93,int,m,6,0,0,0,0,0
2024,1,94,int,m,1,0,0,0,0,0
2024,1,95,int,m,4,0,0,1,0,0
2024,1,96,int,m,3,0,0,0,0,0
2024,1,97,int,m,1,0,0,0,0,0
2024,1,98,int,m,0,0,0,0,0,0
2024,1,99,int,m,0,0,0,0,0,0
2024,1,100,int,m,1,0,0,0,0,0
2024,1,0,int,f,0,181,6,4,6,6
2024,1,1,int,f,202,0,6,11,14,11
2024,1,2,int,f,180,0,5,14,7,8
2024,1,3,int,f,226,0,2,9,9,9
2024,1,4,int,f,229,0,3,9,13,10
2024,1,5,int,f,230,0,5,11,8,3
2024,1,6,int,f,224,0,4,8,6,8
2024,1,7,int,f,205,0,0,9,4,3
2024,1,8,int,f,212,0,2,7,12,5
2024,1,9,int,f,222,0,2,10,6,3
2024,1,10,int,f,235,0,0,9,6,5
2024,1,11,int,f,228,0,0,4,12,4
2024,1,12,int,f,207,0,3,9,9,3
2024,1,13,int,f,179,0,2,9,5,1
2024,1,14,int,f,201,0,0,6,6,9
2024,1,15,int,f,198,0,1,7,5,5
2024,1,16,int,f,185,0,2,6,7,7
2024,1,17,int,f,170,0,1,5,6,6
2024,1,18,int,f,164,0,0,3,11,9
2024,1,19,int,f,152,0,5,6,8,5
2024,1,20,int,f,156,0,7,12,12,14
2024,1,21,int,f,161,0,5,19,14,11
2024,1,22,int,f,164,0,8,12,18,20
2024,1,23,int,f,161,0,16,28,23,25
2024,1,24,int,f,185,0,26,32,28,19
2024,1,25,int,f,224,0,18,43,25,27
2024,1,26,int,f,274,0,23,48,37,24
2024,1,27,int,f,302,0,27,39,27,32
2024,1,28,int,f,299,0,26,43,35,21
2024,1,29,int,f,353,0,21,36,41,37
2024,1,30,int,f,397,0,30,41,42,33
2024,1,31,int,f,407,0,22,48,27,26
2024,1,32,int,f,447,0,34,31,24,18
2024,1,33,int,f,430,0,23,34,25,27
2024,1,34,int,f,433,0,18,33,25,17
2024,1,35,int,f,441,0,15,29,19,23
2024,1,36,int,f,457,0,23,24,15,28
2024,1,37,int,f,413,0,12,20,21,20
2024,1,38,int,f,434,0,12,22,21,16
2024,1,39,int,f,459,0,15,19,17,20
2024,1,40,int,f,464,0,13,13,16,20
2024,1,41,int,f,404,0,10,20,14,13
2024,1,42,int,f,433,0,6,15,13,11
2024,1,43,int,f,415,0,11,8,18,18
2024,1,44,int,f,404,0,7,17,16,11
2024,1,45,int,f,372,0,7,14,13,7
2024,1,46,int,f,385,0,8,10,16,11
2024,1,47,int,f,349,0,5,10,10,11
2024,1,48,int,f,359,0,6,12,5,10
2024,1,49,int,f,353,0,2,11,8,10
2024,1,50,int,f,316,0,7,10,8,7
2024,1,51,int,f,307,0,2,12,4,16
2024,1,52,int,f,320,0,6,12,12,15
2024,1,53,int,f,258,0,2,8,12,10
2024,1,54,int,f,297,0,1,8,9,17
2024,1,55,int,f,279,0,3,4,3,12
2024,1,56,int,f,252,0,4,7,3,4
2024,1,57,int,f,263,0,2,6,7,7
2024,1,58,int,f,273,0,1,4,9,7
2024,1,59,int,f,230,0,7,11,2,2
2024,1,60,int,f,230,0,2,8,9,1
